file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20211026.131800-0059.p12_SN,27/10/2021,02:14:02,v01,m01,7.446008882698958,7.907859321978616,9.242900337732584
T2m3ws-20211114.171319-0065.p12_SN,15/11/2021,12:35:32,v01,m01,2.200434354523995,2.0125202927751196,1.4251756178044672
T2m3ws-20211026.144018-0062.p12_SN,27/10/2021,02:15:33,v01,m01,4.835441328151334,5.0671987693166765,4.048894608816134
T2m3ws-20211024.160134-0093.p12_SN,25/10/2021,08:43:22,v01,m01,9.051089876923974,9.410786487418399,11.25051569950183
T2m3ws-20211007.173121-0040.p12_SN,20/11/2021,07:14:14,v01,m01,4.573675543824944,4.995863676924287,3.477023833174575
T2m3ws-20210914.175245-0188.p12_SN,20/11/2021,10:35:58,v01,m01,26.30379470326216,27.953705502974227,180.36886687171784
T2m3ws-20210926.131058-0069.p12_SN,18/10/2021,03:27:07,v01,m01,48.89650366703718,53.79677018523186,329.77058207791686
T2m3ws-20210916.162835-0478.p12_SN,20/11/2021,09:39:03,v01,m01,30.804898594867378,37.68342096244807,212.10903127682963
T2m3ws-20220502.145631-0027.p12_SN,07/05/2022,08:10:23,v01,m01,4.8321747355484606,5.067876483734309,3.018190767776273
T2m3ws-20211114.144003-0059.p12_SN,15/11/2021,11:45:03,v01,m01,21.88679093147718,26.396564577997424,94.11741754649026
T2m3ws-20210922.165306-0008.p12_SN,10/10/2021,01:27:08,v01,m01,4.812943438097039,4.8267429269543625,5.441741721358096
T2m3ws-20221104.110100-0036.p12_SN,05/11/2022,06:33:57,v01,m01,10.106882484256982,10.555155488291584,11.090614160591173
T2m3ws-20220912.124224-0060.p12_SN,13/09/2022,03:40:40,v01,m01,13.045944365048486,13.10467174458235,27.523397690942357
T2m3ws-20220905.185818-0048.p12_SN,06/09/2022,09:11:46,v01,m01,0.8859563856365633,0.9310325286607878,0.2655837873156796
T2m3ws-20211016.171517-0119.p12_SN,17/10/2021,03:03:46,v01,m01,7.654993548061469,7.775529114436383,10.78136268992787
T2m3ws-20210922.162607-0006.p12_SN,10/10/2021,01:26:53,v01,m01,4.784946959357375,4.461629504050944,5.2847710106895915
T2m3ws-20211027.130833-0058.p12_SN,28/10/2021,08:59:06,v01,m01,2.1296041160266572,2.139595769385741,2.132012125950839
T2m3ws-20220625.193305-0172.p12_SN,09/07/2022,05:21:47,v01,m01,2.7529153378708777,2.456104714441236,3.265435684529161
T2m3ws-20211017.154844-0100.p12_SN,18/10/2021,01:40:20,v01,m01,20.997255693757015,21.992897994253955,85.75449997580283
OBK-14880-WiFeS-Splice-UT20220615T162852-5.p12_SN,16/06/2022,14:58:41,v01,m01,0.6699939411060256,0.661787419106188,0.2287956475548157
T2m3ws-20220428.155027-0033.p12_SN,07/05/2022,04:50:23,v01,m01,3.7483703883039188,3.6134208254051314,2.894902899891322
OBK-6592-WiFeS-Blue-UT20211118T103849-4.p12_SN,18/11/2021,15:19:07,v01,m01,1.8103199355726525,1.8187418373753959,0.8311181879053984
OBK-112832-WiFeS-Splice-UT20221010T114426-8.p12_SN,11/10/2022,13:33:14,v01,m01,32.762174142483815,33.351954614099306,146.49855946348393
T2m3ws-20220623.172702-0094.p12_SN,24/06/2022,10:46:37,v01,m01,16.62687306880827,16.879540427516048,40.779804651705426
T2m3ws-20210922.155908-0005.p12_SN,20/11/2021,09:20:43,v01,m01,4.014580649013104,4.131281770077355,1.6539935170225732
OBK-11968-WiFeS-Splice-UT20220613T192020-4.p12_SN,18/06/2022,12:30:36,v01,m01,0.6130588419097597,0.6608502550436601,0.1737603608808959
T2m3ws-20210914.170537-0186.p12_SN,20/11/2021,12:37:32,v01,m01,41.693520567646026,44.16177450729658,430.12452688724017
OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN,14/06/2022,15:08:53,v01,m01,9.977530581669557,12.002959592885578,28.834621263974466
T2m3ws-20210914.110126-0157.p12_SN,20/11/2021,10:57:42,v01,m01,5.844168381219954,5.8497963804321635,5.027588249092906
T2m3ws-20220919.091424-0028.p12_SN,20/09/2022,04:56:06,v01,m01,13.069378932735013,13.784336008044654,35.20830030794358
OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN,16/06/2022,14:56:54,v01,m01,5.78438997308435,6.281198993331148,5.328369428912387
T2m3ws-20210914.143914-0180.p12_SN,20/11/2021,13:17:59,v01,m01,10.523531590600472,10.879272345026315,24.23853593612264
T2m3ws-20210915.185046-0379.p12_SN,10/10/2021,01:26:05,v01,m01,2.7788583289140987,2.7898471466228476,2.044036776514755
T2m3ws-20211114.131522-0056.p12_SN,15/11/2021,11:46:52,v01,m01,53.92337256390809,54.623614588010156,704.9486441604482
T2m3ws-20220917.182413-0251.p12_SN,18/09/2022,08:16:42,v01,m01,15.335050691060486,17.170155214074015,63.071878520091104
T2m3ws-20211114.114217-0053.p12_SN,15/11/2021,11:42:55,v01,m01,2.234960120943787,2.1579242587882796,1.0106686065850508
T2m3ws-20211214.124728-0063.p12_SN,16/12/2021,00:12:49,v01,m01,7.040015208582078,7.203130890230726,18.702182589158394
T2m3ws-20220817.153815-0038.p12_SN,18/08/2022,03:49:29,v01,m01,7.3889385504974365,7.567471041321922,9.617281466775523
T2m3ws-20220913.153839-0158.p12_SN,14/09/2022,03:51:38,v01,m01,3.6861899538484866,3.460421286786207,6.454952305933808
T2m3ws-20210922.150706-0003.p12_SN,20/11/2021,08:47:57,v01,m01,3.4910682593904316,3.772936946163591,1.1137490200799607
T2m3ws-20211115.111210-0063.p12_SN,16/11/2021,06:01:10,v01,m01,1.6582600149132498,1.7432808864360838,0.38378663599428886
T2m3ws-20220807.104858-0027.p12_SN,09/08/2022,11:25:21,v01,m01,0.47131516952705677,0.5496037648852357,0.17209230267406772
T2m3ws-20210922.174228-0010.p12_SN,20/11/2021,12:37:36,v01,m01,20.932770576836134,21.693058345810556,54.99264997709808
T2m3ws-20211220.130256-0059.p12_SN,21/12/2021,06:50:19,v01,m01,31.315453497250505,33.259448463075906,209.74552870193074
T2m3ws-20220715.161805-0150.p12_SN,16/07/2022,05:01:41,v01,m01,16.730069108969865,17.18150233748034,46.140582344089225
T2m3ws-20210914.162000-0184.p12_SN,20/11/2021,11:57:30,v01,m01,3.789829310469998,4.126787699345847,2.2078104715709075
OBK-12032-WiFeS-Splice-UT20220614T122234-1.p12_SN,18/06/2022,08:06:01,v01,m01,3.7024015346429486,4.278384611002767,3.1744494838778357
T2m3ws-20220426.103050-0024.p12_SN,05/05/2022,08:28:48,v01,m01,6.991815333524169,6.46041853620015,11.72796588255723
T2m3ws-20220817.165359-0041.p12_SN,18/08/2022,04:17:49,v01,m01,4.501179319125387,5.329688536177225,6.143002134200034
T2m3ws-20220912.134431-0062.p12_SN,13/09/2022,04:00:29,v01,m01,12.999144602245696,13.237607144446162,25.006721113783076
OBK-93376-WiFeS-Splice-UT20221013T122240-8.p12_SN,22/10/2022,07:16:35,v01,m01,3.737564458572912,3.7872729770671265,2.095223722410733
T2m3ws-20210926.161749-0076.p12_SN,20/11/2021,09:03:40,v01,m01,12.77159723322401,12.947197316118684,34.334212475076
T2m3ws-20211211.122308-0068.p12_SN,15/12/2021,09:19:18,v01,m01,17.010604657044038,16.511423313187223,73.84601513759095
T2m3ws-20210926.145254-0073.p12_SN,20/11/2021,07:14:30,v01,m01,12.332655395973289,11.997180756519331,24.658595027651792
T2m3ws-20210919.181217-0138.p12_SN,18/10/2021,02:40:06,v01,m01,10.86298386777354,11.628501690518192,6.641796411192952
