file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20211016.171517-0119.p12_SN,17/10/2021,03:03:46,v01,m01,8.70567765561496,8.455193252326783,9.213768114011458
T2m3ws-20210922.162607-0006.p12_SN,10/10/2021,01:26:53,v01,m01,5.220798955914855,4.786005867560771,5.658126885650503
T2m3ws-20211027.130833-0058.p12_SN,28/10/2021,08:59:06,v01,m01,2.3154815938122533,2.232146412693979,3.022945503330024
T2m3ws-20220625.193305-0172.p12_SN,09/07/2022,05:21:47,v01,m01,3.3593265107611443,3.2848349673055024,3.515631165353523
T2m3ws-20211017.154844-0100.p12_SN,18/10/2021,01:40:20,v01,m01,26.24053392614691,25.942418797809502,28.49164261891106
OBK-14880-WiFeS-Splice-UT20220615T162852-5.p12_SN,16/06/2022,14:58:41,v01,m01,0.7672827711057555,0.7618681419766876,0.6668398403466248
T2m3ws-20220428.155027-0033.p12_SN,07/05/2022,04:50:23,v01,m01,4.457379174496358,4.300249439510367,2.420671973566094
OBK-6592-WiFeS-Blue-UT20211118T103849-4.p12_SN,18/11/2021,15:19:07,v01,m01,1.871007999158442,1.8079367364744208,1.0492023560735415
OBK-112832-WiFeS-Splice-UT20221010T114426-8.p12_SN,11/10/2022,13:33:14,v01,m01,37.54031947267143,36.769445564488485,92.24926150843781
T2m3ws-20220623.172702-0094.p12_SN,24/06/2022,10:46:37,v01,m01,18.435514486223653,18.0135549903397,29.897997845601502
T2m3ws-20210922.155908-0005.p12_SN,20/11/2021,09:20:43,v01,m01,4.495947011507469,4.488093458343121,1.2623197799860788
OBK-11968-WiFeS-Splice-UT20220613T192020-4.p12_SN,18/06/2022,12:30:36,v01,m01,0.831931394130253,0.8330909622957181,0.202641297148817
T2m3ws-20210914.170537-0186.p12_SN,20/11/2021,12:37:32,v01,m01,53.46145481361648,54.892436488263115,172.94491659984834
OBK-11872-WiFeS-Splice-UT20220614T112712-2.p12_SN,14/06/2022,15:08:53,v01,m01,13.221272646874034,13.547834702904979,9.151570993802418
T2m3ws-20210914.110126-0157.p12_SN,20/11/2021,10:57:42,v01,m01,6.80390822024305,6.685446704549962,3.431860008788783
T2m3ws-20220919.091424-0028.p12_SN,20/09/2022,04:56:06,v01,m01,12.951471308670733,12.58345729874608,33.71611484935282
OBK-14848-WiFeS-Splice-UT20220615T171540-1.p12_SN,16/06/2022,14:56:54,v01,m01,5.868516830658336,5.91467399047839,6.013798001701521
T2m3ws-20210914.143914-0180.p12_SN,20/11/2021,13:17:59,v01,m01,13.234136316539733,13.123417860277181,9.526268501434451
T2m3ws-20210915.185046-0379.p12_SN,10/10/2021,01:26:05,v01,m01,2.99844459037143,2.9619370807975924,2.1327197180687136
T2m3ws-20211114.131522-0056.p12_SN,15/11/2021,11:46:52,v01,m01,53.96138718974942,50.20385114980738,711.1429286160636
T2m3ws-20220917.182413-0251.p12_SN,18/09/2022,08:16:42,v01,m01,20.030397096889544,20.612878714474405,21.17448495328626
T2m3ws-20211114.114217-0053.p12_SN,15/11/2021,11:42:55,v01,m01,2.4918956514974417,2.40309583706936,0.852014601452756
T2m3ws-20211214.124728-0063.p12_SN,16/12/2021,00:12:49,v01,m01,6.382084010120599,4.829193771561306,17.83288117162312
T2m3ws-20220817.153815-0038.p12_SN,18/08/2022,03:49:29,v01,m01,8.790091679688288,8.504956535266977,4.685688656313471
T2m3ws-20220913.153839-0158.p12_SN,14/09/2022,03:51:38,v01,m01,4.268625700468789,4.030122703184254,11.338691062173547
T2m3ws-20210922.150706-0003.p12_SN,20/11/2021,08:47:57,v01,m01,3.574256505132623,3.7223697128994906,1.139086371301795
T2m3ws-20211115.111210-0063.p12_SN,16/11/2021,06:01:10,v01,m01,1.8555383591243964,1.8487632471046185,0.4406707473673133
T2m3ws-20220807.104858-0027.p12_SN,09/08/2022,11:25:21,v01,m01,0.43547768008568943,0.5103951383740538,0.23040741721593413
T2m3ws-20210922.174228-0010.p12_SN,20/11/2021,12:37:36,v01,m01,24.69153273846814,24.08456067984014,18.34119823937192
T2m3ws-20211220.130256-0059.p12_SN,21/12/2021,06:50:19,v01,m01,39.42382236382555,39.148235515603446,67.76583810225937
T2m3ws-20220715.161805-0150.p12_SN,16/07/2022,05:01:41,v01,m01,20.37059319701633,20.182501864678212,22.072618379887224
T2m3ws-20210914.162000-0184.p12_SN,20/11/2021,11:57:30,v01,m01,4.100136893426088,4.218531823869164,1.9117442981038313
OBK-12032-WiFeS-Splice-UT20220614T122234-1.p12_SN,18/06/2022,08:06:01,v01,m01,4.746256310670683,4.852022071663058,1.4157982781034693
T2m3ws-20220426.103050-0024.p12_SN,05/05/2022,08:28:48,v01,m01,8.68900728569332,8.631201922020667,8.972778986008617
T2m3ws-20220817.165359-0041.p12_SN,18/08/2022,04:17:49,v01,m01,5.936174511541953,6.17006798282827,2.7097135124724603
T2m3ws-20220912.134431-0062.p12_SN,13/09/2022,04:00:29,v01,m01,15.414540043746952,15.34005828966334,13.72052051275203
OBK-93376-WiFeS-Splice-UT20221013T122240-8.p12_SN,22/10/2022,07:16:35,v01,m01,4.390034051932338,4.294983537295591,1.1629503364599942
T2m3ws-20210926.161749-0076.p12_SN,20/11/2021,09:03:40,v01,m01,15.997052943473978,16.29553422551503,15.890886777311266
T2m3ws-20211211.122308-0068.p12_SN,15/12/2021,09:19:18,v01,m01,19.46130977023303,18.642627173213132,92.46062782905851
T2m3ws-20210926.145254-0073.p12_SN,20/11/2021,07:14:30,v01,m01,14.625642240806084,14.337169104055345,15.001843001659735
T2m3ws-20210919.181217-0138.p12_SN,18/10/2021,02:40:06,v01,m01,10.965351297680563,11.342704371313598,5.835361775056626
