file,date,time,pipeline,metadata,SNR_mean,SNR_median,SNR_var
T2m3ws-20220715.161805-0150.p12_SN,16/07/2022,05:01:41,v01,m01,16.69750700620848,17.15583179612506,49.6747793096812
T2m3ws-20210914.162000-0184.p12_SN,20/11/2021,11:57:30,v01,m01,3.7890438445540537,4.012128649208105,2.6556467541166957
OBK-12032-WiFeS-Splice-UT20220614T122234-1.p12_SN,18/06/2022,08:06:01,v01,m01,3.698109215249251,4.119432477356763,3.579121406931239
T2m3ws-20220426.103050-0024.p12_SN,05/05/2022,08:28:48,v01,m01,6.987867449614105,6.560300304839643,13.418965159297473
T2m3ws-20220817.165359-0041.p12_SN,18/08/2022,04:17:49,v01,m01,4.494633991784231,5.093789134803936,6.975904889972604
T2m3ws-20220912.134431-0062.p12_SN,13/09/2022,04:00:29,v01,m01,12.965325811398172,13.425942512631494,27.362237543861777
OBK-93376-WiFeS-Splice-UT20221013T122240-8.p12_SN,22/10/2022,07:16:35,v01,m01,3.721464687939467,3.8037395847454984,2.3060359823082632
T2m3ws-20210926.161749-0076.p12_SN,20/11/2021,09:03:40,v01,m01,12.77933998283386,13.18594072944124,37.1492221262282
T2m3ws-20211211.122308-0068.p12_SN,15/12/2021,09:19:18,v01,m01,16.95210615524414,16.611320116501116,89.30819516503465
T2m3ws-20210926.145254-0073.p12_SN,20/11/2021,07:14:30,v01,m01,12.317816680201934,12.018890121565775,25.90537875884317
T2m3ws-20210919.181217-0138.p12_SN,18/10/2021,02:40:06,v01,m01,10.830667490728011,11.4704564985729,7.2838681982250995
