no.,sn,type,lap,rlap,z,zerr,age,age_flag,grade
268,sn2004at,Ia-norm,0.6972,5.89,0.0109,0.0093,-7.4,0,good
269,sn2002kf,Ia-norm,0.6999,5.89,0.0081,0.0089,3.1,0,good
270,sn1996X,Ia-norm,0.708,5.88,0.0072,0.0084,1.2,0,good
271,sn1998dh,Ia-norm,0.6972,5.87,0.0127,0.0088,-7.5,0,good
272,sn2004at,Ia-norm,0.6986,5.86,0.0104,0.0092,-6.6,0,good
273,sn1998aq,Ia-norm,0.6972,5.85,0.0056,0.0093,5.0,0,good
274,sn2007F,Ia-norm,0.7229,5.85,0.0088,0.0109,-8.7,0,good
275,sn1998ef,Ia-norm,0.681,5.85,0.0135,0.0091,-3.6,0,good
276,sn2002dj,Ia-norm,0.8637,5.85,0.0199,0.01,-10.4,0,good
277,sn2008Z,Ia-norm,0.7229,5.82,0.0085,0.012,-9.2,0,good
278,sn1990O,Ia-norm,0.7175,5.82,0.0126,0.0102,-0.9,0,good
279,sn2007bm,Ia-norm,0.7378,5.81,0.0013,0.0111,-9.3,0,good
280,sn2006gr,Ia-norm,0.7148,5.81,0.0151,0.0114,-7.9,0,good
281,sn2001cp,Ia-norm,0.6945,5.81,0.0083,0.0091,-3.9,0,good
282,sn2002aw,Ia-norm,0.6972,5.76,0.0072,0.0086,-1.9,0,good
283,sn1997Y,Ia-norm,0.6579,5.76,0.003,0.0092,2.9,0,good
284,sn2006cz,Ia-91T,0.7067,5.76,0.0014,0.0113,-3.9,0,good
285,sn2003cg,Ia-norm,0.6986,5.76,0.0085,0.0089,-2.1,0,good
286,sn2007bm,Ia-norm,0.7419,5.75,0.0037,0.0108,-11.2,0,good
287,sn2004at,Ia-norm,0.6945,5.75,0.0123,0.0094,-8.6,0,good
288,sn2005ki,Ia-norm,0.7243,5.75,-0.0011,0.0113,1.0,0,good
289,sn1998dh,Ia-norm,0.6959,5.74,0.0117,0.009,-5.4,0,good
290,sn2002fk,Ia-norm,0.6986,5.74,0.0032,0.009,4.4,0,good
291,sn2007F,Ia-norm,0.7243,5.73,-0.0011,0.012,-0.9,0,good
292,sn2002aw,Ia-norm,0.6945,5.73,0.0052,0.0086,1.1,0,good
293,sn1998dh,Ia-norm,0.6986,5.71,0.0136,0.0091,-8.4,0,good
294,sn2007kk,Ia-norm,0.7121,5.69,0.0014,0.0114,5.0,0,good
295,sn2006cz,Ia-91T,0.7067,5.69,0.0001,0.0114,-1.0,0,good
296,sn1998ec,Ia-norm,0.6959,5.68,0.0138,0.0104,-3.0,0,good
297,sn1998V,Ia-norm,0.6945,5.68,0.0058,0.0096,2.3,0,good
298,sn2002aw,Ia-norm,0.6972,5.67,0.0059,0.0086,-0.9,0,good
299,sn2004dt,Ia-norm,0.9395,5.66,0.0154,0.0103,-6.5,0,good
300,sn2002kf,Ia-norm,0.7013,5.65,0.0078,0.0093,4.1,0,good
301,sn2003cg,Ia-norm,0.6972,5.65,0.009,0.0089,-3.1,0,good
302,sn2002ef,Ia-norm,0.6986,5.64,0.0085,0.0097,-2.9,0,good
303,sn1999ee,Ia-norm,0.8989,5.64,0.0109,0.0122,-9.1,0,good
304,sn2003W,Ia-norm,0.6986,5.64,0.0264,0.0118,-8.2,0,good
305,sn1999ej,Ia-norm,0.6945,5.63,0.0064,0.0085,-1.8,0,good
306,sn2004ef,Ia-norm,0.7202,5.63,0.0051,0.0102,1.5,0,good
307,sn2007S,Ia-91T,0.7311,5.62,-0.0005,0.0109,-0.7,0,good
308,sn1994D,Ia-norm,0.7121,5.62,0.015,0.0101,-10.0,0,good
309,sn2002er,Ia-norm,0.6959,5.61,0.0112,0.0092,-3.8,0,good
310,sn1997bp,Ia-norm,0.7013,5.61,0.0188,0.0108,-1.2,0,good
311,sn2002er,Ia-norm,0.9395,5.6,0.0005,0.0121,-3.1,0,good
312,sn2003cg,Ia-norm,0.6972,5.6,0.0091,0.0088,-4.1,0,good
313,sn1991M,Ia-norm,0.7216,5.6,0.0023,0.0115,2.7,0,good
314,sn2003cq,Ia-norm,0.6986,5.6,0.008,0.0095,0.0,0,good
315,sn1992A,Ia-norm,0.6959,5.59,0.0099,0.0111,-0.8,0,good
316,sn2001fh,Ia-norm,0.6945,5.59,0.0079,0.0088,-2.6,0,good
317,sn2003cg,Ia-norm,0.6986,5.59,0.0104,0.0088,-6.1,0,good
318,sn2002dp,Ia-norm,0.7013,5.58,0.0086,0.0088,-4.8,0,good
319,sn1990N,Ia-norm,0.5794,5.58,0.0021,0.0092,1.6,0,good
320,sn2007bd,Ia-norm,0.7202,5.57,0.0009,0.0118,1.7,0,good
321,sn2000cp,Ia-norm,0.6986,5.57,0.0084,0.0095,-2.5,0,good
322,sn1998ec,Ia-norm,0.6891,5.57,0.0143,0.0105,-3.9,0,good
