SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 9.0B,0.47505492,0.80701894,0.108,0.8,9.0,B,0.28392574,0.7160742,5.1906457,0.012127676
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ic/2004dn/LRIS phase-band : 73.0B,0.0063544856,0.9276237,0.026,1.8,73.0,B,0.0019340778,0.99806595,6.611036,0.012130341
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sb,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.1327923,0.8027755,0.15,-2.0,6.31,B,0.5337385,0.46626148,5.4940476,0.012154972
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2005E/LRIS phase-band : 53.26V,0.0118654,0.92194855,0.024,2.0,53.26,V,0.0032074845,0.9967925,6.6284275,0.012162252
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-II/2008es/LRIS phase-band : 24.0B,0.19458191,0.77441937,0.108,-2.0,24.0,B,0.5314983,0.4685017,6.0163956,0.012178938
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ibn/PTF11rfh/DBSP phase-band : 5.11r,0.08848821,0.7613664,0.0,-1.8,5.11,r,0.36731356,0.63268644,6.3879094,0.012213975
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/2008ax/LRIS phase-band : 37.77B,0.031240663,0.85698056,0.008,-1.0,37.77,B,0.08744734,0.91255265,6.696114,0.012286448
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,SB5,IIn/2008fq/LDSS-3 phase-band : -2.0B,0.31331968,0.3557614,0.13,-2.0,-2.0,B,0.8214527,0.1785473,5.995885,0.012286649
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/LRIS phase-band : 46.67B,0.030920757,0.9013295,0.012,2.0,46.67,B,0.0055554593,0.99444455,6.711473,0.012314629
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ca-Ib/2010et/LRIS phase-band : 116.56g,0.0037201827,0.9115817,0.012,1.4,116.56,g,0.001640644,0.9983594,6.7845097,0.0124486415
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/2008ax/DOLORES phase-band : 49.77B,0.03328981,0.8640657,0.006,-0.4,49.77,B,0.05669923,0.9433008,6.7981496,0.012473669
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-IIn/PTF10scc/LRIS phase-band : 44.0R,0.47443387,0.72700083,0.128,0.4,44.0,R,0.37923348,0.6207665,6.2256227,0.012476198
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ibn/2006jc/LRIS phase-band : 92.52B,0.008160295,0.9077999,0.01,1.6,92.52,B,0.0032960617,0.9967039,6.8664904,0.012599065
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ia-norm/2012cu/SNIFS phase-band : u-,0.002576573,0.9088934,0.008,2.0,u,-,0.0004962147,0.9995038,6.6370254,0.012641953
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIb/2008ax/KAST phase-band : 67.15B,0.012807179,0.875486,0.002,-1.0,67.15,B,0.048877645,0.95112234,6.9018064,0.0126638645
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,SLSN-IIn/PTF10jwd/LRIS phase-band : u-,0.8370698,0.7214288,0.13,2.0,u,-,0.26164478,0.7383552,6.372139,0.0127188405
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 0.0B,0.29713562,0.77669907,0.136,-0.8,0.0,B,0.47334585,0.5266542,5.4248857,0.012764437
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,II/2008aw/Other phase-band : 1.0B,0.18017073,0.820384,0.106,-1.6,1.0,B,0.47197178,0.5280282,5.524582,0.012907902
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,IIn/2010jl/LRIS phase-band : 845.34V,0.00047722127,0.9034656,0.002,1.6,845.34,V,0.00025903445,0.99974096,7.097827,0.013023536
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,Ib/2008D/KAST phase-band : 36.43B,0.05025123,0.88330805,0.0,2.0,36.43,B,0.009638247,0.99036175,5.9945316,0.013088496
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,IIn/2000eo/Other phase-band : 4.0B,0.31825846,0.76946425,0.134,-0.6,4.0,B,0.45688966,0.5431103,5.571939,0.013110445
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,Sa,TDE H/2018hyz/EFOSC2-NTT phase-band : 383.31B,0.6488748,0.7912202,0.108,2.0,383.31,B,0.19010043,0.80989957,5.708752,0.013214704
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/LRIS phase-band : 285.0B,0.19782794,0.94414735,0.122,2.0,285.0,B,0.07914207,0.9208579,6.078307,0.013417897
T2m3ws-20210916.162835-0478.p12_SN_binned.txt,S0,Ic-pec/2005ek/FAST phase-band : 1.0B,0.7423746,0.7920588,0.114,2.0,1.0,B,0.2172303,0.7827697,5.7514267,0.013469384
