SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia-norm/2012fr/RSS phase-band : -14.19B,0.45906514,0.53738517,0.118,0.0,-14.19,B,0.48010737,0.51989263,10.17291,0.020025413
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia-norm/2011fe/KAST phase-band : -16.69B,0.40373194,0.4571415,0.096,-0.4,-16.69,B,0.5956354,0.4043646,10.516793,0.020185784
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia-norm/2017erp/RSS phase-band : -16.99B,0.72245353,0.516337,0.114,1.0,-16.99,B,0.40788594,0.59211403,10.269828,0.020216197
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia 02es-like/PTF10acdh/LRIS phase-band : u-,1.2323698,0.07200523,0.048,1.0,u,-,0.8822093,0.11779069,11.03753,0.020252349
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB4,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,0.65631276,0.51742417,0.15,1.6,-5.0,B,0.37531683,0.62468314,10.393777,0.020260774
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,IIb/2011dh/ALFOSC phase-band : 3.56B,1.4663864,0.31844872,0.048,2.0,3.56,B,0.5023158,0.49768418,11.049053,0.020273494
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia-norm/2009Y/Other phase-band : -5.64B,0.22019164,0.42633983,0.1,-2.0,-5.64,B,0.71711016,0.28288984,10.045072,0.020334153
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,II/2012aw/KAST phase-band : 34.42B,0.89935297,0.5187403,0.046,2.0,34.42,B,0.3036595,0.6963405,10.949281,0.020427763
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ic-BL/1998bw/DFOSC phase-band : 2.0B,0.84383625,0.43349427,0.11,1.2,2.0,B,0.4705475,0.5294525,10.544846,0.020475429
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,II/2014G/BC-Asi phase-band : 16.94B,1.7289115,0.33558074,0.134,2.0,16.94,B,0.45949218,0.54050785,10.269163,0.020538326
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -1.0B,1.2455004,0.315835,0.134,2.0,-1.0,B,0.6206082,0.3793918,10.789196,0.020590069
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB4,Ic-BL/1998bw/DFOSC phase-band : -5.6B,0.7314073,0.54039925,0.148,0.8,-5.6,B,0.42439356,0.57560647,10.611699,0.02060524
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,Ia-pec/2000cx/KAST phase-band : 4.0B,0.23427182,0.40734258,0.096,-0.8,4.0,B,0.7444951,0.2555049,10.942324,0.020607013
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,II/2018hna/HFOSC phase-band : -40.0B,1.0918827,0.49522236,0.044,2.0,-40.0,B,0.32656386,0.6734361,10.977558,0.020634508
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia-norm/2009ig/Other phase-band : -13.8B,0.27417913,0.55976146,0.116,-0.2,-13.8,B,0.47493804,0.52506196,10.671366,0.02064094
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,II/1999em/LRIS phase-band : 35.0B,1.0559202,0.48611045,0.04,2.0,35.0,B,0.28822508,0.7117749,9.930995,0.02064656
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB5,Ic-BL/2002ap/FAST phase-band : 0.11B,1.2217363,0.46622127,0.098,2.0,0.11,B,0.3920312,0.6079688,10.632832,0.020686442
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ic-BL/1998bw/DFOSC phase-band : 7.0B,1.3949056,0.44452974,0.098,2.0,7.0,B,0.38078246,0.6192176,10.9127245,0.020707257
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,E,Ibn/2015G/KAST phase-band : 1.5B,2.006998,0.0026155526,0.146,2.0,1.5,B,0.99636644,0.0036335483,10.445025,0.020806825
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : 53.18B,1.6070558,0.32023022,0.15,2.0,53.18,B,0.4413076,0.5586924,10.648439,0.020838434
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,E,IIn/2008fq/LDSS-3 phase-band : -2.0B,1.9120959,0.007111041,0.04,1.4,-2.0,B,0.990625,0.009374968,10.870416,0.020904645
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 5.03B,0.8964097,0.0045994297,0.104,-0.4,5.03,B,0.9971312,0.0028687988,11.184435,0.020944634
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sb,IIn/2008fq/WFCCD phase-band : 3.0B,2.433293,0.00053968426,0.016,2.0,3.0,B,0.9989921,0.0010079332,10.757016,0.020968843
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,E,II/2013ej/KAST phase-band : 8.9B,0.812228,0.07756064,0.046,0.0,8.9,B,0.93991137,0.060088646,11.254072,0.021035649
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,super_chandra/2009dc/ALFOSC phase-band : 10.0B,0.46838045,0.10106849,0.05,-2.0,10.0,B,0.9600274,0.03997259,11.582936,0.021253094
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,II/1999br/DFOSC phase-band : 23.0B,1.0730898,0.37556648,0.034,2.0,23.0,B,0.39427015,0.6057298,10.9742,0.021392202
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.42711437,0.29148838,0.048,-1.6,6.0,B,0.8024068,0.19759321,11.166358,0.021473765
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia 91T-like/1991T/UV-Schmidt phase-band : 112.0B,0.14139792,0.6664898,0.048,-1.4,112.0,B,0.4844824,0.5155176,10.467461,0.021493759
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ib/2006fo/EMMI phase-band : 16.36V,1.4220428,0.35974318,0.022,2.0,16.36,V,0.41432682,0.58567315,11.073765,0.021502456
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,1.219487,0.154654,0.038,0.6,u,-,0.79890347,0.20109656,11.597314,0.021596488
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.29438558,0.511968,0.146,-1.4,10.22,B,0.6504879,0.34951213,10.756623,0.02168674
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB4,Ia-norm/2011fe/SNIFS phase-band : 11.36B,0.20664771,0.59745073,0.148,-1.2,11.36,B,0.5627648,0.4372352,11.212289,0.021687213
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,super_chandra/2007if/SNIFS phase-band : 1.52B,0.4248797,0.18449676,0.046,-1.8,1.52,B,0.883638,0.11636195,11.88501,0.021807356
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,Ia-norm/2012fr/KAST phase-band : 2.28B,0.5991212,0.45074993,0.002,1.6,2.28,B,0.35029465,0.64970535,11.939022,0.021906463
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,E,IIb/1993J/BC-Ekar phase-band : -16.15B,0.37438336,0.059732657,0.15,-2.0,-16.15,B,0.98289245,0.017107543,10.888602,0.021952827
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,II/2016bkv/FLOYDS-N phase-band : 23.83B,1.3997245,0.04198728,0.032,1.0,23.83,B,0.9491943,0.05080569,12.051462,0.022112776
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB3,II/2014cn/DBSP phase-band : 10.31B,0.15472645,0.49860442,0.136,-2.0,10.31,B,0.7088189,0.2911811,11.108248,0.022127984
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,super_chandra/2007if/SNIFS phase-band : 6.48B,0.4255111,0.28135803,0.042,-1.4,6.48,B,0.78550595,0.21449403,12.078803,0.02216294
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB2,II/2016bkv/FLOYDS-N phase-band : 36.77B,1.8475497,0.15605748,0.024,2.0,36.77,B,0.6805222,0.3194778,12.1111355,0.022222266
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ibn/2005la/DEIMOS phase-band : -1.35B,0.27970272,0.37722147,0.018,-2.0,-1.35,B,0.76809853,0.23190147,11.181396,0.022543136
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sa,II/iPTF14flu/ALFOSC phase-band : u-,1.1199708,0.17355773,0.03,0.6,u,-,0.82372004,0.17627993,12.045179,0.022556515
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.18504418,0.5652946,0.012,-2.0,8.0,B,0.5928463,0.40715373,10.990164,0.022567073
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.33169553,0.3255234,0.034,-2.0,-10.66,B,0.8540884,0.14591156,12.253848,0.022776669
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,IIn/2008fq/WFCCD phase-band : 10.0B,1.4190003,0.3775393,0.014,1.8,10.0,B,0.41755512,0.5824449,11.714381,0.022790624
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.059595536,0.7163609,0.036,-2.0,9.91,B,0.3570995,0.6429005,11.625548,0.022839978
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 3.04B,0.46618426,0.516623,0.012,0.2,3.04,B,0.42763662,0.5723634,10.599369,0.022843469
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -14.71B,0.34371316,0.22961026,0.034,-2.0,-14.71,B,0.90370804,0.09629197,12.484328,0.022949133
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,Ia 91bg-like/1999by/FAST phase-band : -3.0B,0.3113041,0.42952362,0.0,-1.2,-3.0,B,0.62709373,0.37290624,12.531298,0.022993207
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia-norm/2013dy/HET-LRS phase-band : 6.24B,0.15795347,0.4856697,0.0,-1.4,6.24,B,0.61307657,0.3869234,11.069586,0.023061637
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,SB1,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.19707532,0.48095095,0.0,-1.4,-5.74,B,0.6239463,0.37605366,11.080533,0.023084443
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,Ia-pec/2000cx/KAST phase-band : 0.4B,0.17152487,0.38620412,0.004,-1.8,0.4,B,0.7179451,0.2820549,12.748517,0.023391774
T2m3ws-20211114.114217-0053.p12_SN_binned.txt,Sc,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.39013687,0.5294365,0.014,-0.4,6.31,B,0.49081245,0.5091875,11.500236,0.023614448
