SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-II/2013hx/EFOSC2-NTT phase-band : 0.02B,0.49442548,0.7159041,0.15,0.6,0.02,B,0.39441255,0.6055875,9.487709,0.018175688
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,II-flash/2014G_early/BC-Asi phase-band : -5.09B,0.67825884,0.7345114,0.144,1.2,-5.09,B,0.34260327,0.65739673,9.50597,0.018175852
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.15515324,0.7266634,0.144,-1.6,5.35,B,0.5822717,0.41772833,9.434072,0.018177401
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,II/2013ej/BC-Asi phase-band : -3.61B,0.31892642,0.6316346,0.12,-1.4,-3.61,B,0.68005425,0.31994575,9.236071,0.018181242
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,super_chandra/2012dn/GMOS phase-band : -2.0B,1.4938817,0.43100613,0.104,2.0,-2.0,B,0.48532018,0.51467985,9.019177,0.018183826
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,super_chandra/2012dn/GMOS phase-band : 2.0B,1.5442512,0.39861953,0.076,2.0,2.0,B,0.5114088,0.48859116,9.525329,0.018212864
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ia-pec/2013bh/HET-LRS phase-band : -2.0V,0.36930594,0.78563863,0.0,2.0,-2.0,V,0.1496421,0.8503579,9.219904,0.018221155
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,super_chandra/2012dn/FLOYDS-S phase-band : 4.0B,1.6174482,0.37175122,0.074,2.0,4.0,B,0.5341464,0.4658536,9.532056,0.01822573
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.19732498,0.8094504,0.076,-0.6,-2.79,B,0.37720045,0.6227995,9.537239,0.018235639
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,IIb/PS15bgt/AFOSC phase-band : 13.0B,0.5420913,0.7854116,0.096,1.6,13.0,B,0.24316724,0.7568328,9.41416,0.018244496
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,II/2014G/KAST phase-band : 2.4B,0.5228125,0.7264173,0.084,1.8,2.4,B,0.24948482,0.75051516,9.545675,0.01825177
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB2,II/1999em/DBSP phase-band : 74.0B,0.074012406,0.7467245,0.144,-2.0,74.0,B,0.32578054,0.6742195,9.053327,0.018252674
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2015bn/EFOSC2-NTT phase-band : -27.16B,0.3747968,0.73109406,0.142,0.0,-27.16,B,0.42867145,0.5713285,9.530305,0.018257288
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.21131837,0.7354393,0.142,-0.8,10.32,B,0.49806753,0.5019325,9.479383,0.018264707
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.18656395,0.8110078,0.08,-0.8,-10.0,B,0.39667964,0.60332036,9.556911,0.018273253
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,super_chandra/2009dc/KAST phase-band : -6.52B,0.2311286,0.73903763,0.1,-0.2,-6.52,B,0.40308902,0.59691095,9.557899,0.018275142
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.18542425,0.8164453,0.076,-0.6,-3.81,B,0.3705359,0.6294641,9.565793,0.018290235
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,II/1999em/LRIS phase-band : 8.0B,0.32465425,0.79913163,0.002,2.0,8.0,B,0.13696055,0.86303943,9.059795,0.018302618
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,Ia 02es-like/iPTF14atg/ALFOSC phase-band : -14.12B,0.66679233,0.68596816,0.128,1.4,-14.12,B,0.33152592,0.6684741,9.523372,0.018314175
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.40850595,0.8318445,0.076,1.4,-10.66,B,0.21537963,0.7846204,9.579729,0.018316882
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,0.27093992,0.70180964,0.138,-1.0,-28.66,B,0.54268384,0.45731616,9.581922,0.018321075
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/AFOSC phase-band : 27.27B,0.30557114,0.59379154,0.088,-1.0,27.27,B,0.6022758,0.39772418,9.637186,0.018321646
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : -0.39B,0.15024489,0.6182108,0.138,-2.0,-0.39,B,0.7367921,0.2632079,9.083335,0.01835017
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,super_chandra/2012dn/FLOYDS-S phase-band : 10.0B,1.7103477,0.17482896,0.114,1.6,10.0,B,0.7870584,0.21294156,9.599013,0.018353755
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,Ia 91T-like/1991T/Other phase-band : -7.0B,0.17535165,0.84119546,0.07,0.2,-7.0,B,0.27792245,0.72207755,9.580955,0.018354319
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/KAST phase-band : -18.39B,0.13048336,0.74140227,0.096,-2.0,-18.39,B,0.5633682,0.43663177,9.600647,0.018356878
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.13515858,0.81364954,0.106,-0.4,-6.0,B,0.379845,0.62015504,9.071359,0.018363075
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,super_chandra/2012dn/KAST phase-band : -13.61B,0.4068278,0.7437471,0.088,1.2,-13.61,B,0.28074384,0.71925616,9.608539,0.018371968
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,Ca-Ib/iPTF15eqv/MMT-Blue phase-band : u-,0.0011910488,1.037323,0.118,-2.0,u,-,0.007994675,0.99200535,9.598253,0.01838746
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.4839332,0.81367016,0.114,2.0,3.87,g,0.23417234,0.76582766,9.617692,0.018389469
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.13623098,0.7313091,0.09,-2.0,-3.99,V,0.5705524,0.4294476,9.626545,0.018406397
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,II-flash/2014G_early/BC-Asi phase-band : -6.87B,0.2970133,0.6879823,0.142,-1.4,-6.87,B,0.60720843,0.39279154,9.628387,0.018409917
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.62126034,0.740864,0.098,2.0,4.24,V,0.2352494,0.7647506,9.634711,0.01842201
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,E,Ib/2005bf/WFCCD phase-band : -23.0B,0.6488896,0.7875305,0.07,2.0,-23.0,B,0.21542872,0.7845713,9.137656,0.018422693
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.16644606,0.74386877,0.14,-1.2,3.33,B,0.525196,0.47480398,9.583892,0.01843056
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,Ca-Ib/PTF12bho/LRIS phase-band : 54.4r,8.721964e-05,1.0397292,0.118,-2.0,54.4,r,0.0006223192,0.99937767,9.055485,0.018442944
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.15257722,0.7540311,0.14,-1.2,-3.65,B,0.5152752,0.48472485,9.591212,0.018444639
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,Ca-Ib/2005E/LRIS phase-band : 53.26V,0.0093547655,1.0361794,0.118,1.8,53.26,V,0.0019648704,0.99803513,9.573331,0.018445725
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ibn/2010al/DBSP phase-band : -8.18B,0.3287573,0.80612904,0.01,1.8,-8.18,B,0.16711447,0.83288556,9.65981,0.01847
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,IIb/PS15bgt/AFOSC phase-band : 14.07B,0.0013089696,1.0344445,0.096,-2.0,14.07,B,0.0058130473,0.99418694,9.542049,0.018492343
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ia-02cx like/2005hk/DIS phase-band : -5.9B,0.2988475,0.711583,0.048,0.0,-5.9,B,0.38950726,0.61049277,9.680833,0.018510196
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,ILRT/2019abn/ALFOSC phase-band : -20.77B,0.014428314,0.97686464,0.0,-2.0,-20.77,B,0.083905585,0.9160944,9.17085,0.01852697
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.40937752,0.84756774,0.046,2.0,8.0,B,0.15004604,0.84995395,9.189712,0.018527644
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,S0,II/2012aw/AFOSC phase-band : 2.13B,0.56622696,0.76319546,0.132,2.0,2.13,B,0.2623907,0.7376093,9.441741,0.018586105
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sb,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,0.66010916,0.7820428,0.042,2.0,6.0,B,0.19049205,0.80950797,9.705572,0.01859305
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,Sa,II/2016esw/KAST phase-band : -0.42B,0.22776014,0.5768088,0.106,-1.2,-0.42,B,0.64501554,0.3549845,9.7870035,0.01860647
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB3,II/1999em/LRIS phase-band : 122.25B,0.00860647,1.0140413,0.054,-2.0,122.25,B,0.045187302,0.9548127,9.311121,0.018622242
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB2,IIb/2011fu/AFOSC phase-band : 12.0B,0.109488465,0.7182994,0.112,-2.0,12.0,B,0.39316562,0.6068344,9.288399,0.01872661
T2m3ws-20220426.103050-0024.p12_SN_binned.txt,SB5,Ia-norm/2009ig/KAST phase-band : 103.96B,0.017135214,1.0625069,0.052,2.0,103.96,B,0.006919861,0.99308014,9.867913,0.018867902
