SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.18200782,0.66759783,0.098,-2.0,-10.66,B,0.64144033,0.3585597,11.952526,0.023208788
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sc,II/2008aw/Other phase-band : 11.0B,0.37234738,0.44555947,0.15,-1.8,11.0,B,0.73260987,0.26739016,10.465791,0.023518631
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sa,Ia-norm/2013dy/DEIMOS phase-band : -15.38B,0.20491612,0.5923435,0.01,-1.4,-15.38,B,0.5761062,0.42389384,10.554816,0.023559857
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sc,II/2008aw/Other phase-band : 9.0B,0.34188303,0.45907176,0.15,-2.0,9.0,B,0.7360799,0.2639201,10.495192,0.0235847
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 5.03B,0.4467531,0.3853272,0.15,-1.2,5.03,B,0.80278295,0.19721708,12.301091,0.023701524
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.19156528,0.6778152,0.13,-2.0,10.22,B,0.65748286,0.34251714,12.050117,0.024004215
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,0.2798901,0.54046047,0.15,-1.6,-1.0,B,0.7343383,0.26566172,12.434499,0.02428613
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 8.02B,0.44924685,0.42031497,0.112,-1.0,8.02,B,0.74588364,0.2541164,12.979831,0.02439818
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sc,Ic-pec/2005ek/FAST phase-band : 1.0B,0.37998834,0.5067618,0.13,-1.2,1.0,B,0.61300284,0.3869972,10.55472,0.024432221
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 3.0V,0.124334745,0.6502495,0.108,-2.0,3.0,V,0.6422746,0.35772535,11.406349,0.024582649
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,Sa,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.07550102,0.73449075,0.134,-2.0,13.0,V,0.5828313,0.4171687,11.179866,0.024625255
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,IIb/1993J/BC-Ekar phase-band : -16.15B,0.21687478,0.61852133,0.148,-1.6,-16.15,B,0.6867499,0.3132501,12.292089,0.024732573
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : -3.5B,0.23487322,0.568864,0.11,-2.0,-3.5,B,0.7135524,0.28644758,13.567031,0.024893636
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.25431162,0.5291528,0.118,-1.8,4.24,V,0.74235106,0.25764897,12.921587,0.024993397
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,II/2007od/KAST phase-band : 11.22B,0.1818154,0.48521525,0.012,-2.0,11.22,B,0.72049314,0.27950686,13.627758,0.025005061
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.26120585,0.51960415,0.122,-2.0,6.31,B,0.7755683,0.2244317,11.739108,0.025354445
T2m3ws-20211220.130256-0059.p12_SN_binned.txt,S0,Ic/2007gr/LRIS phase-band : -6.37B,0.17743437,0.7209489,0.136,-1.8,-6.37,B,0.59502935,0.40497062,13.885051,0.025477158
