SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,Ia 91T-like/1991T/UV-Schmidt phase-band : 112.0B,0.06232568,0.71059215,0.11,-1.4,112.0,B,0.2608119,0.7391881,15.05715,0.032591235
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,S0,TDE H+He/2016fnl/DBSP phase-band : -1.04g,1.390758,0.20124696,0.0,1.6,-1.04,g,0.71732914,0.28267083,17.24468,0.033035785
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB2,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.15601134,0.6398444,0.116,0.4,15.45,B,0.21409534,0.78590465,14.466655,0.03348763
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sc,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.06383219,0.66779387,0.006,-2.0,9.91,B,0.38548166,0.61451834,17.60656,0.033924006
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB3,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.20621327,0.42119378,0.14,-1.8,3.33,B,0.74167603,0.25832397,17.788736,0.034209106
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,0.059058934,0.6935359,0.106,-2.0,19.0,V,0.34401366,0.6559863,15.865404,0.03426653
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB3,SLSN-I/2015bn/EFOSC2-NTT phase-band : -28.66B,0.3425968,0.35289973,0.13,-1.6,-28.66,B,0.77934897,0.22065105,18.01098,0.03430663
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -13.6B,0.2284668,0.30329326,0.146,-2.0,-13.6,B,0.8759504,0.12404961,17.81699,0.034395736
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sa,SLSN-I/2015bn/EFOSC2-NTT phase-band : -27.16B,0.6234209,0.27382308,0.13,-0.4,-27.16,B,0.81060183,0.18939815,18.35566,0.03489669
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,Ibn/2011hw/AFOSC phase-band : -14.42B,0.89517474,0.5660881,0.108,2.0,-14.42,B,0.30702657,0.69297343,17.4555,0.03498096
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sc,II/2012aw/AFOSC phase-band : 2.13B,0.39692938,0.42149732,0.002,0.0,2.13,B,0.52843326,0.47156677,19.167599,0.035169907
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sa,super_chandra/2009dc/KAST phase-band : -6.52B,0.5368528,0.38897872,0.144,0.6,-6.52,B,0.65329504,0.346705,17.973778,0.03531194
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,II/2013ej/HET-LRS phase-band : -2.61B,0.17586279,0.6037015,0.0,-0.6,-2.61,B,0.3849178,0.6150822,16.94213,0.035369787
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sa,SLSN-I/2017egm/ALFOSC phase-band : -21.67B,0.22032951,0.33467463,0.15,-2.0,-21.67,B,0.8611483,0.13885172,18.28941,0.035376035
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sb,Ia-02cx like/2005hk/LRIS phase-band : -4.57B,0.4862874,0.12531677,0.006,-1.6,-4.57,B,0.9337091,0.06629094,19.336952,0.03548065
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sc,II/2012aw/ALFOSC phase-band : -5.74B,0.28446352,0.35141054,0.004,-1.6,-5.74,B,0.7421057,0.2578943,19.3406,0.03548734
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB6,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,0.68948174,0.32499754,0.068,0.4,4.24,V,0.6487444,0.35125557,18.993952,0.0355692
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,IIb/1993J/BC-Ekar phase-band : -16.15B,0.5005673,0.5388628,0.108,1.0,-16.15,B,0.39190376,0.60809624,18.179007,0.035575356
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB3,SLSN-I/2017egm/KAST phase-band : -0.39B,0.31298667,0.5859097,0.142,0.8,-0.39,B,0.36109027,0.63890976,17.624802,0.035677735
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB3,Ibn/2010al/DBSP phase-band : -8.18B,0.17499147,0.5275201,0.002,-1.8,-8.18,B,0.6250564,0.37494364,18.859894,0.035855312
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB3,SLSN-I/2017egm/ALFOSC phase-band : 10.32B,0.24481998,0.40436682,0.128,-1.6,10.32,B,0.73768187,0.26231813,18.778473,0.0359053
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,II/2013fs/ALFOSC phase-band : 6.24B,0.96100175,0.5059184,0.102,2.0,6.24,B,0.33811927,0.66188073,18.576773,0.036141578
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,SLSN-I/2017egm/ALFOSC phase-band : 5.35B,0.18459193,0.45586273,0.122,-2.0,5.35,B,0.73032063,0.26967937,19.069855,0.036254477
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,II/2014G/KAST phase-band : 2.4B,0.7653296,0.5098404,0.11,2.0,2.4,B,0.3369013,0.6630987,18.658566,0.03630071
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.49425092,0.58406544,0.106,0.4,-1.06,V,0.42048,0.57952,17.759373,0.036317736
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,IIb/2011fu/LRIS phase-band : -15.62B,0.7590775,0.11961206,0.11,0.0,-15.62,B,0.8850975,0.1149025,19.589935,0.036344964
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sb,II/2016bkv/FLOYDS-N phase-band : 5.88B,0.6477122,0.24885614,0.126,0.0,5.88,B,0.81151634,0.18848367,19.306658,0.036427658
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,Ibn/2010al/X-Shooter phase-band : 2.82B,0.39442304,0.22785442,0.116,-1.0,2.82,B,0.8393712,0.16062877,19.544832,0.036532395
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sb,II/2016bkv/FLOYDS-N phase-band : 12.87B,1.4413831,0.2739357,0.134,2.0,12.87,B,0.65428513,0.34571487,19.368147,0.036751702
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sc,SLSN-Ib/2010md/KAST phase-band : 15.0B,0.9268255,0.4115444,0.148,2.0,15.0,B,0.42029333,0.57970667,19.451849,0.036840625
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,Ibn/2011hw/AFOSC phase-band : -18.68B,1.0926887,0.53246343,0.104,2.0,-18.68,B,0.3351568,0.6648432,18.26144,0.036891796
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.27943033,0.53633636,0.11,-0.8,-2.79,B,0.5567898,0.4432102,18.875393,0.036938146
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,Sc,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.5513596,0.52041066,0.112,1.6,3.87,g,0.33483353,0.66516644,19.36379,0.036953796
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.26265323,0.5440121,0.11,-0.8,-3.81,B,0.54844284,0.45155713,19.250565,0.037672337
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB4,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.2015717,0.53955287,0.116,-1.6,-3.99,V,0.62799704,0.37200293,19.400568,0.037744295
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,II-flash/iPTF14flu_early/DEIMOS phase-band : u-,0.09276948,0.6833853,0.0,-2.0,u,-,0.4185716,0.5814284,17.42712,0.037885044
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB2,Ibn/2015G/KAST phase-band : 1.5B,1.2446833,0.3333213,0.1,2.0,1.5,B,0.4307894,0.5692106,19.719305,0.038068153
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,Ia-rapid/2002bj/LRIS phase-band : 6.31B,0.23059723,0.6305135,0.1,-0.4,6.31,B,0.30651027,0.69348973,18.226181,0.03861479
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.040040758,0.6922622,0.106,-2.0,13.0,V,0.33743143,0.66256857,18.16131,0.03905658
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB6,SLSN-II/2013hx/EFOSC2-NTT phase-band : 0.02B,0.56140107,0.26395804,0.096,-0.8,0.02,B,0.8039657,0.19603431,21.432758,0.03976393
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,SLSN-Ib/2010md/DBSP phase-band : 22.0B,0.66801465,0.118570484,0.092,-0.6,22.0,B,0.8905014,0.10949859,21.820091,0.04025847
T2m3ws-20220623.172702-0094.p12_SN_binned.txt,SB1,II-flash/2014cn_early/GMOS phase-band : 0.0B,0.14919186,0.5243736,0.088,-2.0,0.0,B,0.5989815,0.4010185,20.247324,0.04140557
